"id","name","type","email","mobile","address","latitude","longitude","network_id","open_time","close_time","ratings","thumbnail","street","landmark","state","country","pin","city","approved_status","address2","location_id","vendor_id","advance","threshold_time","status","created_at","updated_at","created_by","updated_by","station_url","verified","elevation","station_updated","user_type","feedback","brand_id","reactivate_time","reactivate_date","reason","approved_by","approved_at"
16874,Xobolt Charging Station,PUBLIC,support@xobolt.in,"7972411983",Parasiya Inn Kishangarh,26.578358,74.818047,37,"00:00:00","23:59:59",0.0,,"","","",India,"","",APPROVED,,,,10,10,1,"2025-02-18 10:19:21",,,,,1,476.237,0,,,,,,,,
16875,Xobolt Charging Station,PUBLIC,support@xobolt.in,"7972411983",Hotel RK Palace,28.419237,74.529727,37,"00:00:00","23:59:59",0.0,,"","","",India,"","",APPROVED,,,,10,10,1,"2025-02-18 10:19:22",,,,,1,294.03,0,,,,,,,,
16876,Xobolt Charging Station,PUBLIC,support@xobolt.in,"7972411983",Ekta Charging Station,28.010186,73.336179,37,"00:00:00","23:59:59",0.0,,"","","",India,"","",APPROVED,,,,10,10,1,"2025-02-18 10:19:23",,,,,1,243.108,0,,,,,,,,
16877,Xobolt Charging Station,PUBLIC,support@xobolt.in,"7972411983",Aman Hotel,28.466848,73.701576,37,"00:00:00","23:59:59",0.0,,"","","",India,"","",APPROVED,,,,10,10,1,"2025-02-18 10:19:24","2025-04-06 12:43:30",,,,1,216.507,0,,,,,,,,
16944,Zeon Charging Station,PUBLIC,care@zeoncharging.com,"9789616161",Regency Tuticorin by GRT Hotels,8.78159,78.100535,5,"00:00:00","23:59:59",0.0,,"","","",India,"","",APPROVED,,,,10,10,1,"2025-02-18 10:20:21",,,,,1,31.735,0,,,,,,,,
16945,Zeon Charging Station,PUBLIC,care@zeoncharging.com,"9789616161","Adyar Anandha Bhavan, Mundiyampakkam",12.00825,79.526944,5,"00:00:00","23:59:59",0.0,,"","","",India,"","",APPROVED,,,,10,10,1,"2025-02-18 10:20:22",,,,,1,58.57,0,,,,,,,,
17263,VerdeMobility Cube 0675 Office,PUBLIC,,,"Cube 0675, near Sardar Patel statue, Vallabh Vidyanagar, Anand, Gujarat 388120, India",22.54624,72.928778,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"388120",Anand,APPROVED,,"49",,10,10,1,"2025-03-08 00:49:36",,,,,1,,0,,,,,,,,
17264,SOU Palms,PUBLIC,,,"Sou Palms, behind Trends Pharma, Vavdi, Rajpipla, Gujarat, 393145, India",21.854,73.54711,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"393145",Rajpipla,APPROVED,,"120",,10,10,1,"2025-03-08 00:49:37",,,,,1,,0,,,,,,,,
17265,CGO Complex,PUBLIC,,,"CGO Complex, Lodhi Road, CGO Complex, Pragati Vihar, New Delhi, Delhi 110003, India",28.5868,77.240798,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"110003",New Delhi,APPROVED,,"119",,10,10,1,"2025-03-08 00:49:38",,,,,1,229.871,0,,,,,,,,
17266,Gurukul Park,PUBLIC,,,"Gurukul Computer Centre, B-1004, L.K Society, Nilmani Society, Memnagar, Ahmedabad, Gujarat 380052, India",23.049145,72.530552,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"380052",Ahmedabad,APPROVED,,"118",,10,10,1,"2025-03-08 00:49:41",,,,,1,69.118,0,,,,,,,,
17267,Hotel Shivay International,PUBLIC,,,"Nr. Water Pump, Narandevi Temple road, Sanchor Highway, Tharad, Gujarat, 385565, India",24.40573,71.64161,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"385565",Tharad,APPROVED,,"117",,10,10,1,"2025-03-08 00:49:43",,,,,1,,0,,,,,,,,
17268,Gopi Darshan Petroleum,PUBLIC,,," Halol - Vadodara Rd, Kotambi, Vadodara Gujarat, India-391510",22.41565,73.30853,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"391510",Vadodara,APPROVED,,"115",,10,10,1,"2025-03-08 00:49:44",,,,,1,73.063,0,,,,,,,,
17269,Rajouri Garden Multi Level parking,PUBLIC,,,"Rajouri Garden, Block J, Multi-level Parking, New Delhi, Delhi, 110027, India",28.644011,77.115976,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"110027",New Delhi,APPROVED,,"63",,10,10,1,"2025-03-08 00:49:45",,,,,1,238.786,0,,,,,,,,
17270,Kings Kraft - Hotel Park Executive,PUBLIC,,,"Jamnagar - Dwarka Highway, Motikhavdi, Jamnagar, Gujarat, 361140, India",22.41392,69.88196,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"361140",Jamnagar,APPROVED,,"114",,10,10,1,"2025-03-08 00:49:46","2025-04-27 16:45:57",,,,1,34.118,0,,,,,,,,
17271,King’s Kraft Hotel Rajkot,PUBLIC,,,"7QC2+989, Mota Mava, Rajkot, Gujarat 360005, India",22.270824,70.750633,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360005",Rajkot,APPROVED,,"102",,10,10,1,"2025-03-08 00:49:48","2025-03-22 13:50:57",,,,1,147.196,0,,,,,,,,
17272,KKB Rio Colina - Club & Villa,PUBLIC,,,"At & Post Ghala Gam, Taluko Kamrej, near Sugen Torrent Power plant, Surat, Gujarat, 394140, India",21.29861,73.06208,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"394140",Surat,APPROVED,,"113",,10,10,1,"2025-03-08 00:49:49",,,,,1,,0,,,,,,,,
17273,Hotel Dream,PUBLIC,,,"Mumbai - Ahmedabad Highway Road, Kude, Manor, Maharashtra, 401404 , India",19.65515,72.90589,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"401404",Mumbai,APPROVED,,"112",,10,10,1,"2025-03-08 00:49:50",,,,,1,40.541,0,,,,,,,,
17274,Service Force Riders Autotech,PUBLIC,,,"Ding Dong Chokdi, Akshardham Society, TP 13, Chhani Jakatnaka, Vadodara, Gujarat  391740",22.345242,73.169347,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"391740",Vadodara,APPROVED,,"62",,10,10,1,"2025-03-08 00:49:51",,,,,1,52.544,0,,,,,,,,
17275,Service Force Shreenathji Motors,PUBLIC,,,"ShriRang Nagar-18, GHB, Nana Mauva 80 MiG Nr. Ambika Township Bridge, Mota Mava, Rajkot, Gujarat 360005, India",22.26645,70.761861,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360005",Rajkot,APPROVED,,"40",,10,10,1,"2025-03-08 00:49:53","2025-03-22 13:50:57",,,,1,146.406,0,,,,,,,,
17276,"GIDC-V.U. Nagar, Anand",PUBLIC,,,"Plot#32, Zone-D/4, Phase 1 GIDC Estate, Vithal Udyognagar, GIDC, Vitthal Udyognagar INA, Gujarat 388121, India",0.0,22.53613,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"388121",Vitthal Udyognagar INA,APPROVED,,"1",,10,10,1,"2025-03-08 00:49:55",,,,,1,,0,,,,,,,,
17277,Service Force Akshar Auto Clinic,PUBLIC,,,"Below Dr Ranva Hospital, Liliya Road, Near Bhidbanjan mahadev, Amreli",21.5999,71.217272,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"365601",Amerali,APPROVED,,"34",,10,10,1,"2025-03-08 00:50:03","2025-04-27 08:03:40",,,,1,148.391,0,,,,,,,,
17278,Service Force Patel Auto clinic,PUBLIC,,,"Ambika Township, Jivraj Park Main Rd, Mota Mava, Rajkot, Gujarat 360005, India",22.258656,70.765892,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360005",Rajkot,APPROVED,,"33",,10,10,1,"2025-03-08 00:50:06","2025-03-22 13:50:57",,,,1,154.15,0,,,,,,,,
17279,Service Force Perfect Auto Clinic,PUBLIC,,,"Jayraj Plot Street Number 1, Jayraj Plot, Rajkot, Gujarat 360001",22.290833,70.808667,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360001",Rajkot,APPROVED,,"32",,10,10,1,"2025-03-08 00:50:07",,,,,1,145.917,0,,,,,,,,
17280,Bhogal Flyover,PUBLIC,,,"Bhogal, NH-19, Jangpura, Block C, Jangpura B, New Delhi, Delhi 110014, India",28.582782,77.251242,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"110014",New Delhi,APPROVED,,"108",,10,10,1,"2025-03-08 00:50:09",,,,,1,231.681,0,,,,,,,,
17281,Rama Market Munirka,PUBLIC,,,"F-248, Near Rama Market, Rama Market, Munirka, New Delhi, Delhi, 110067, India",28.558642,77.171667,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"110067",New Delhi,APPROVED,,"145",,10,10,1,"2025-03-08 00:50:11",,,,,1,259.203,0,,,,,,,,
17282,Hotel Vikas,PUBLIC,,,"M3G9+PW Mulad, Gujarat, India",21.676756,73.069859,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"393010",Mulad,APPROVED,,"105",,10,10,1,"2025-03-08 00:50:13",,,,,1,33.508,0,,,,,,,,
17283,PVR Vikaspuri ,PUBLIC,,,"33, Vikaspuri Bank Road, AK Market, Pusa, New Delhi, Delhi, India",28.640007,77.075304,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"110018",Delhi,APPROVED,,"104",,10,10,1,"2025-03-08 00:50:14",,,,,1,239.44,0,,,,,,,,
17284,"Hotel Grand Ekta, Baba Tyres",PUBLIC,,,"861, Popatpura, Gujarat 389340, India",22.702747,73.570943,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"389340",Popatpura,APPROVED,,"103",,10,10,1,"2025-03-08 00:50:17",,,,,1,132.841,0,,,,,,,,
17285,Bhadran Gram panchayat,PUBLIC,,,"Near Jalaram mandir, Opposite mamta cinema, Gambhira Road, Bhadran Anand, Gujarat , 388530",22.364937,72.899927,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"388530",Bhadran,APPROVED,,"101",,10,10,1,"2025-03-08 00:50:18","2025-04-07 18:39:59",,,,1,43.919,0,,,,,,,,
17286,Hotel zestie & Rooms,PUBLIC,,,"Hotel zestie & Rooms, NH 48, Dethan, Karjan, Vadodara, Gujarat Postal / Zip Code: 391244, India",21.97899,73.10248,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"391244"," Karjan, Vadodara",APPROVED,,"93",,10,10,1,"2025-03-08 00:50:20",,,,,1,44.47,0,,,,,,,,
17287,Pragati Empire IT Park,PUBLIC,,," Pragati Empire IT Park, udama chowk road, Gujarat 394101",21.234266,72.871244,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"394101",Surat,APPROVED,,"69",,10,10,1,"2025-03-08 00:50:23",,,,,1,33.625,0,,,,,,,,
17288, Hotel Lords Inn Porbandar,PUBLIC,,,"Chopati Rd, near CIRCUIT HOUSE, GEB Colony, Porbandar, Gujarat 360575",21.631429,69.609166,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360575",Porbandar,APPROVED,,"67",,10,10,1,"2025-03-08 00:50:26",,,,,1,,0,,,,,,,,
17289, Carvan Serai Resort,PUBLIC,,,"Post Bhat, Village, near Shivrajpur, Jambughoda, Gujarat 389390",22.410447,73.631191,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"389390",Kharedivav,APPROVED,,"58",,10,10,1,"2025-03-08 00:50:28",,,,,1,,0,,,,,,,,
17290,"Statue Of Unity Eco Camp (Eco Lodge Unity),Kevadia.",PUBLIC,,,"Statue Of Unity Eco Camp, Akteshwar, Gujarat 393151",21.895274,73.645257,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"393151",Kevadia,APPROVED,,"56",,10,10,1,"2025-03-08 00:50:29",,,,,1,,0,,,,,,,,
17291,Orsang Camp,PUBLIC,,,"Orsang Gamdi, Near Chanod Tal Dist, Dabhoi, Gujarat 391105",22.001564,73.477857,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"391105",Dabhoi,APPROVED,,"55",,10,10,1,"2025-03-08 00:50:31",,,,,1,,0,,,,,,,,
17292,Shree Hariom Industrial Park Co.Op. Estate Limited.,PUBLIC,,,"15, GIDC Rd, Gozaria, Gujarat 382825, India",22.536203,72.926845,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"382825",Gozaria,APPROVED,,"54",,10,10,1,"2025-03-08 00:50:32",,,,,1,,0,,,,,,,,
17293,Shree Balaji Motors - Piaggio Electrik,PUBLIC,,,"Shree Balaji Motors, shop no 10, mahavir nagar,Opp. Ganga hotel, Nr. DM super Store, Surat, Gujarat",21.191194,72.869966,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"395007",Surat,APPROVED,,"37",,10,10,1,"2025-03-08 00:50:34",,,,,1,35.727,0,,,,,,,,
17294,"Aaram Baagh by Pachar Group, Udaipur",PUBLIC,,,"Aaram Baagh,Village Ramni Ghati, The. Girwa, NH – 8, Dist. – Udaipur, Rajasthan (India)",24.417059,73.638315,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"313001",Udaipur,APPROVED,,"53",,10,10,1,"2025-03-08 00:50:36",,,,,1,519.433,0,,,,,,,,
17295,Aaram Mahal by Pachar Group Udaipur,PUBLIC,,,"279, Rao ji ka hata Rd, Nr., Arya Samaj Mandir, Old City, Brahmpuri, Udaipur, Rajasthan",24.574127,73.686446,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"313001",Udaipur,APPROVED,,"46",,10,10,1,"2025-03-08 00:50:37",,,,,1,602.671,0,,,,,,,,
17296,Laxmi Food Inn,PUBLIC,,,"Varchha Flyway, Opp. JK petrolpump, Navi Shakti Vijay Society, Mohan Nagar, Hirabaugh, Surat",21.213301,72.85971,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"395006",Surat,APPROVED,,"48",,10,10,1,"2025-03-08 00:50:39",,,,,1,36.928,0,,,,,,,,
17297,Aakar Laxmi Complex ,PUBLIC,,,"CHPW+P8 Bhanejada, Gujarat, India",22.558928,72.962159,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"363410",Bhanejada,APPROVED,,"19",,10,10,1,"2025-03-08 00:50:41",,,,,1,63.324,0,,,,,,,,
17298,Mr.Multicuisine Restaurant and Banquet,PUBLIC,,,"Swastik House, Piplod main road, Near kargil chowk, Opp. ICICI Bank, Nandi park society, Piplod, Surat",21.164119,72.778305,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"395007",Surat,APPROVED,,"45",,10,10,1,"2025-03-08 00:50:43",,,,,1,31.733,0,,,,,,,,
17299,New Sachivaly,PUBLIC,,,"6MG5+WWP, Sector 10A, Sector 10, Gandhinagar, Gujarat 382010",23.219602,72.659659,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"382010",Gandhinagar,APPROVED,,"43",,10,10,1,"2025-03-08 00:50:45","2025-04-01 12:40:50",,,,1,100.712,0,,,,,,,,
17300,Size zero Cafe  Restro Rajkot,PUBLIC,,,"7P89+PP3, Vajdi, Gujarat 360005, India",22.266266,70.718725,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360005",Vajdi,APPROVED,,"42",,10,10,1,"2025-03-08 00:50:48","2025-04-07 18:39:59",,,,1,152.76,0,,,,,,,,
17301,Size zero Cafe Restro Surendranagar,PUBLIC,,,"Size zero cafe restro,30-35-11, Wadhwan,Nr. Vimalnath society, Udhyog Nagar, Surendranagar, Gujarat 363001, India",22.735923,71.639846,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"363001",Surendranagar,APPROVED,,"39",,10,10,1,"2025-03-08 00:50:51","2025-04-27 08:02:56",,,,1,102.974,0,,,,,,,,
17302,JK Eco Force (Joy E-Bike),PUBLIC,,,"Sangam House, L6, Sweta park, Daval char Rasta, Warasiya Ring road. Near navneet park, Vadodara, Gujarat, India",22.318965,73.217231,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"390006",Vadodara,APPROVED,,"41",,10,10,1,"2025-03-08 00:50:54",,,,,1,56.643,0,,,,,,,,
17303,Rajhansh Party Plot,PUBLIC,,,"Rajhansh Party lawn,Nr. Sayaji Hotel, Nana Mava Road, Rajkot, Gujarat",22.272018,70.765848,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360005",Rajkot,APPROVED,,"38",,10,10,1,"2025-03-08 00:50:57","2025-03-22 13:50:57",,,,1,148.052,0,,,,,,,,
17304,Heritage Khirasara Palace,PUBLIC,,,"Near Metoda G.I, D.C, Kalawad Rd, Khirasra, Gujarat 360021, India",22.239376,70.653452,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360021",Khirasra,APPROVED,,"35",,10,10,1,"2025-03-08 00:50:58",,,,,1,,0,,,,,,,,
17305,Aadarsh Green Technology and Solutions,PUBLIC,,,"AADARSH GREEN Shree krishna kunj , ground floor Geet gurjari society main road, near airport road, Geet Gujri Society, Sakhiya Nagar, Rajkot, Gujarat 360007, India",22.3054,70.783254,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360007",Rajkot,APPROVED,,"29",,10,10,1,"2025-03-08 00:51:00","2025-04-25 16:21:54",,,,1,148.543,0,,,,,,,,
17306,Nrich Skyotel,PUBLIC,,,"NRICH SKYOTEL First Floor, Gandevi Rd, near Axis Bank, Vasant Vihar Co-Operative Housing Society Limited A-1, Lunsikui, Navsari, Gujarat 396445, India",20.94032,72.93903,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"396445",Navsari,APPROVED,,"27",,10,10,1,"2025-03-08 00:51:02",,,,,1,34.532,0,,,,,,,,
17307,The Grand Bansi Hotel,PUBLIC,,,"F3F8+7HV, Jamnagar Rd, Patrakar Colony, Jamnagar, Gujarat 361001, India",22.473075,70.066197,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"361001",Jamnagar,APPROVED,,"26",,10,10,1,"2025-03-08 00:51:04","2025-04-07 11:53:42",,,,1,40.78,0,,,,,,,,
17308,The Park Executive Hotel,PUBLIC,,,"Plot no.11-12, RSN 56, Jamnagar - Khambhalia Highway",22.413911,69.881854,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"361140",Jamnagar,APPROVED,,"25",,10,10,1,"2025-03-08 00:51:07","2025-04-27 16:45:57",,,,1,34.179,0,,,,,,,,
17309,Hotel Kalatit International,PUBLIC,,,"To win Hall, Near, DSP Bunglow Rd, Maheswari Nagar, Kadiawad, Jamnagar, Gujarat 361001, India",22.472089,70.070392,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"361008",Jamnagar,APPROVED,,"24",,10,10,1,"2025-03-08 00:51:10","2025-04-25 16:21:54",,,,1,39.089,0,,,,,,,,
17310,Prabhu Farm & Resort,PUBLIC,,,"Vardhaman Complex, 1, Kotak Street Main Rd, Sanganva Chowk, Rajkot, Gujarat 360001, India",22.413969,71.01728,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"363520",Rajkot,APPROVED,,"23",,10,10,1,"2025-03-08 00:51:12","2025-04-25 16:21:48",,,,1,190.93,0,,,,,,,,
17311,Tirupati Rushivan Adventure Park,PUBLIC,,,"PJ2H+MC Koshiyal, Gujarat, India",22.536112,72.926871,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"383220",Koshiyal,APPROVED,,"22",,10,10,1,"2025-03-08 00:51:13",,,,,1,,0,,,,,,,,
17312," Saru Section Rd, Jamnagar",PUBLIC,,,"F3M2+Q8M, Saru Section Rd, Panchwati Gaushala, Mahavir Society, Park Colony, Jamnagar, Gujarat 361008, India",22.484605,70.050885,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"361008",Jamnagar,APPROVED,,"21",,10,10,1,"2025-03-08 00:51:15","2025-04-07 11:53:42",,,,1,36.615,0,,,,,,,,
17313,"OYAA ITI, UDAIPUR",PUBLIC,,,"JQ9C+8R Dheekli, Rajasthan, India",24.586028,73.740813,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"313001",Dheekli,APPROVED,,"20",,10,10,1,"2025-03-08 00:51:17",,,,,1,598.503,0,,,,,,,,
17314,Murlidhar Resort Gir,PUBLIC,,,"Near Madhuvanti River, Kenedipur",21.274618,70.477214,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"362260",Mendarda,APPROVED,,"15",,10,10,1,"2025-03-08 00:51:19",,,,,1,,0,,,,,,,,
17315,Simba Resort & Spa,PUBLIC,,,"Babariya village, Una to Sasan-Gir Road, Gujarat",20.960557,70.847826,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"362530",Thordi,APPROVED,,"14",,10,10,1,"2025-03-08 00:51:21",,,,,1,,0,,,,,,,,
17316,Hotel Twiz Park Jamnagar Dwarka Highway,PUBLIC,,,"11, KM From Reliance Oil Refinery Gate, Opp. Nayara
Refinery Gate, Jamnagar
Jamnagar, Gujarat, 361010
India",22.31664,69.74991,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"361010",Jamnagar,APPROVED,,"13",,10,10,1,"2025-03-08 00:51:23","2025-04-27 16:45:57",,,,1,61.964,0,,,,,,,,
17317,"Sasan-bhalchhel gir, junagadh",PUBLIC,,,"Gir Pride Resort, A Jungle theme Property. c/o. parmar farm house, sasan-bhalchhel gir",21.1842,70.571795,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"362135",Surajgadh,APPROVED,,"12",,10,10,1,"2025-03-08 00:51:24",,,,,1,,0,,,,,,,,
17318,Gir Vihar Resort,PUBLIC,,,"Gir Vihar Resort, Check Post, Bhojde Sasan-Talala Highway, Nr.Sasan, Sasan Gir, Gujarat",21.134639,70.578896,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"362135",Borvav,APPROVED,,"10",,10,10,1,"2025-03-08 00:51:26",,,,,1,,0,,,,,,,,
17319,Sarkar Infratech,PUBLIC,,,"Shop No.2, Tad Fatak near keshav and shivam hotel, Diu 362570, India",20.727998,70.926551,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"362570",Diu,APPROVED,,"116",,10,10,1,"2025-03-08 00:51:28",,,,,1,,0,,,,,,,,
17320,SIKOTAR KRUPA EV CHARGING STATIONS,PUBLIC,,," Ranmal Gadh, Sanand-Nalsarovar road, Sanand, Gujarat 382110, India",22.97393,72.34326,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"382110",Sanand,APPROVED,,"106",,10,10,1,"2025-03-08 00:51:30",,,,,1,54.34,0,,,,,,,,
17321,Muni Seva Ashram,PUBLIC,,,"Muni seva Ashram goraj,Vadodara , Gujarat, 391760",22.333485,73.463295,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"391760",Vadodara,APPROVED,,"71",,10,10,1,"2025-03-08 00:51:32",,,,,1,,0,,,,,,,,
17322,MSIL Delhi,PUBLIC,,,"3/2, HVPNL Colony, Civil Lines, Gurugram, Haryana 122001, India",28.456282,77.036976,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"122001",Gurugram,APPROVED,,"68",,10,10,1,"2025-03-08 00:51:34",,,,,1,249.255,0,,,,,,,,
17323,Times Of India Press Rd,PUBLIC,,,"Times Of India Press Rd, Shyamal, Ahmedabad, Gujarat 380015",23.010408,72.528153,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"380015",Ahmedabad,APPROVED,,"64",,10,10,1,"2025-03-08 00:51:37",,,,,1,71.541,0,,,,,,,,
17324,Paragon Business centre,PUBLIC,,,"Opp. shankarbhai estate, near bajaj health care, GIDC main road, manjusar, Vadodara",22.442138,73.191247,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"390001",Vadodara,APPROVED,,"61",,10,10,1,"2025-03-08 00:51:40","2025-04-07 18:39:59",,,,1,64.216,0,,,,,,,,
17325,Kamdhenu Resort,PUBLIC,,,"Umeta-Bhadran Road, Near Manpura Crossing, Village- Navakhal, Taluka, Anklav, Gujarat 388510",22.339558,73.015505,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"388510",Navakhal,APPROVED,,"60",,10,10,1,"2025-03-08 00:51:42",,,,,1,47.196,0,,,,,,,,
17326,Service Force Akota,PUBLIC,,,"F31, Parth Housing Complex, Opp. Akota Garden, Vadodara, Gujarat 390020, India",22.292529,73.17057,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"390020",Vadodara,APPROVED,,"51",,10,10,1,"2025-03-08 00:51:43","2025-04-03 15:43:47",,,,1,57.252,0,,,,,,,,
17327,Service Force Sun-Pharma,PUBLIC,,,"Shop No.23/A, Bhakti Nagar Tenament, Nr. Sun-Pharma Company, Opp. Jupiter Hospital, Vadodara, Gujarat , India",22.278313,73.151536,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"390012",Vadodara,APPROVED,,"50",,10,10,1,"2025-03-08 00:51:45",,,,,1,54.777,0,,,,,,,,
17328,Ramdev Welding,PUBLIC,,,"Shop no 4, Serve no. 114/1/2, JMC shopping centre, Indira Marg, Jamnagar",22.467534,70.054172,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"361006",Jamnagar,APPROVED,,"47",,10,10,1,"2025-03-08 00:51:47","2025-04-07 18:39:59",,,,1,46.766,0,,,,,,,,
17329,Hill Top Cafe and Restaurant,PUBLIC,,,"Decora sky hill road, kalawad road, Nr. Decora West hill, Opp. Sanja chula, Rajkot",22.273431,70.726962,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360005",Rajkot,APPROVED,,"44",,10,10,1,"2025-03-08 00:51:48","2025-03-22 13:50:57",,,,1,158.095,0,,,,,,,,
17330,Veer Enclave (Nisha Enterprise),PUBLIC,,,"101, near Domino's Pizza, GIDC Industrial Area, Manjalpur.",22.271051,73.194324,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"390011",Vadodara,APPROVED,,"30",,10,10,1,"2025-03-08 00:51:50",,,,,1,52.72,0,,,,,,,,
17331,Dev's Camp-Devs Eco Tourism Centre,PUBLIC,,,"Dev Dam, Road, Gariyal, Kesharpura, Gujarat 389350",22.386542,73.535858,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"389350",Kesharpura,APPROVED,,"59",,10,10,1,"2025-03-08 00:51:52",,,,,1,,0,,,,,,,,
17332, Azzaro Resort & Spa,PUBLIC,,," Nagoa Beach Road, opp. Kohinoor Hotel, Fudam, Diu, Dadra and Nagar Haveli and Daman and Diu 362520",20.714332,70.970396,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"362520",Diu,APPROVED,,"65",,10,10,1,"2025-03-08 00:51:54",,,,,1,,0,,,,,,,,
17333,Nexus-3,PUBLIC,,,"Nexus-3, opp. Shreeji Vila, Nadiad-Uttarsanda Rd, Nadiad, Gujarat, 387001, India",22.67298,72.88488,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"387001",Nadiad,APPROVED,,"122",,10,10,1,"2025-03-08 00:51:55",,,,,1,56.774,0,,,,,,,,
17334,KSB Olympia,PUBLIC,,,"Block no 171, Kailash Chowkdi, N/r D-mart Althan -bamroli BRTS Road, Bamroli, Surat, Gujarat, 394221, India",21.1501,72.82205,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"394221",Surat,APPROVED,,"125",,10,10,1,"2025-03-08 00:51:57",,,,,1,26.652,0,,,,,,,,
17335,Purana Qila (Opposite Pragati Maidan),PUBLIC,,,"Purana Qila ( Opposite Pragati Maidan ), Pragati Maidan, New Delhi, Delhi 110001, India.",28.611299,77.244916,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"110001",New Delhi,APPROVED,,"130",,10,10,1,"2025-03-08 00:51:58",,,,,1,227.891,0,,,,,,,,
17336,Hotel Honest,PUBLIC,,,"3-mile, Bokhira, Porbandar Dwarka Highway, Porbandar, Gujarat, 360575, India",21.68158,69.60462,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"360575",Porbandar,APPROVED,,"129",,10,10,1,"2025-03-08 00:52:00",,,,,1,,0,,,,,,,,
17337,Dwarkesh Empire (Slow Charger),PUBLIC,,,"Dwarkesh Empire, near Kada Cross, SPCE Campus Road, Visnagar, Gujarat, 384315, India",23.68575,72.55294,41,"00:00:00","23:59:59",0.0,,,,,INDIA,"384315",Visnagar,APPROVED,,"135",,10,10,1,"2025-03-08 00:52:01",,,,,1,,0,,,,,,,,
